Physics,Chemistry,Maths,Total,Category,Percentile,Rank
33,38,84,155,OBC,79.72,41127
70,61,22,153,SC,79.72,41127
84,54,15,153,SC,79.72,41127
25,47,83,155,OBC,79.72,41127
27,99,31,157,General,79.72,41127
0,91,66,157,General,79.72,41127
93,22,38,153,SC,79.72,41127
63,52,40,155,OBC,79.72,41127
27,41,87,155,OBC,79.72,41127
40,43,73,156,EWS,79.72,41127
96,17,44,157,General,79.72,41127
71,37,49,157,General,79.72,41127
42,54,61,157,General,79.72,41127
69,59,29,157,General,79.72,41127
3,65,89,157,General,79.72,41127
23,75,59,157,General,79.72,41127
98,16,41,155,OBC,79.72,41127
77,31,45,153,SC,79.72,41127
96,41,18,155,OBC,79.72,41127
50,20,85,155,OBC,79.72,41127
93,15,47,155,OBC,79.72,41127
48,55,52,155,OBC,79.72,41127
34,43,80,157,General,79.72,41127
57,6,94,157,General,79.72,41127
68,19,68,155,OBC,79.72,41127
4,73,78,155,OBC,79.72,41127
49,51,56,156,EWS,79.72,41127
60,54,41,155,OBC,79.72,41127
80,54,17,151,ST,79.72,41127
48,42,67,157,General,79.72,41127
41,77,39,157,General,79.72,41127
41,48,68,157,General,79.72,41127
30,82,43,155,OBC,79.72,41127
46,21,90,157,General,79.72,41127
64,52,40,156,EWS,79.72,41127
36,75,44,155,OBC,79.72,41127
53,3,99,155,OBC,79.72,41127
21,93,43,157,General,79.72,41127
84,30,41,155,OBC,79.72,41127
53,26,78,157,General,79.72,41127
4,82,71,157,General,79.72,41127
53,89,11,153,SC,79.72,41127
42,29,86,157,General,79.72,41127
53,69,33,155,OBC,79.72,41127
98,50,5,153,SC,79.72,41127
97,51,7,155,OBC,79.72,41127
10,71,70,151,ST,79.72,41127
63,35,59,157,General,79.72,41127
70,40,43,153,SC,79.72,41127
44,45,67,156,EWS,79.72,41127
27,66,62,155,OBC,79.72,41127
37,92,22,151,ST,79.72,41127
6,95,54,155,OBC,79.72,41127
65,26,65,156,EWS,79.72,41127
12,54,87,153,SC,79.72,41127
48,71,36,155,OBC,79.72,41127
76,8,69,153,SC,79.72,41127
49,12,96,157,General,79.72,41127
26,80,51,157,General,79.72,41127
68,15,74,157,General,79.72,41127
91,26,39,156,EWS,79.72,41127
68,30,59,157,General,79.72,41127
85,21,51,157,General,79.72,41127
65,66,24,155,OBC,79.72,41127
99,30,24,153,SC,79.72,41127
11,76,68,155,OBC,79.72,41127
88,57,10,155,OBC,79.72,41127
79,54,20,153,SC,79.72,41127
82,5,68,155,OBC,79.72,41127
18,79,59,156,EWS,79.72,41127
54,66,37,157,General,79.72,41127
35,37,83,155,OBC,79.72,41127
40,71,40,151,ST,79.72,41127
89,51,17,157,General,79.72,41127
46,15,96,157,General,79.72,41127
64,84,9,157,General,79.72,41127
99,15,41,155,OBC,79.72,41127
55,90,10,155,OBC,79.72,41127
95,33,25,153,SC,79.72,41127
49,31,73,153,SC,79.72,41127
53,65,37,155,OBC,79.72,41127
61,45,47,153,SC,79.72,41127
40,85,30,155,OBC,79.72,41127
11,91,55,157,General,79.72,41127
8,60,89,157,General,79.72,41127
76,59,20,155,OBC,79.72,41127
33,58,64,155,OBC,79.72,41127
46,47,63,156,EWS,79.72,41127
75,53,27,155,OBC,79.72,41127
64,82,9,155,OBC,79.72,41127
20,36,97,153,SC,79.72,41127
23,74,54,151,ST,79.72,41127
9,99,47,155,OBC,79.72,41127
27,87,42,156,EWS,79.72,41127
3,92,61,156,EWS,79.72,41127
32,66,57,155,OBC,79.72,41127
1,83,73,157,General,79.72,41127
34,54,63,151,ST,79.72,41127
59,2,92,153,SC,79.72,41127
62,51,44,157,General,79.72,41127
85,25,43,153,SC,79.72,41127
84,6,63,153,SC,79.72,41127
50,59,46,155,OBC,79.72,41127
24,70,61,155,OBC,79.72,41127
86,19,48,153,SC,79.72,41127
4,66,85,155,OBC,79.72,41127
30,41,86,157,General,79.72,41127
9,82,66,157,General,79.72,41127
15,92,50,157,General,79.72,41127
44,85,28,157,General,79.72,41127
84,43,30,157,General,79.72,41127
59,80,18,157,General,79.72,41127
37,96,22,155,OBC,79.72,41127
61,96,0,157,General,79.72,41127
26,79,46,151,ST,79.72,41127
44,75,34,153,SC,79.72,41127
84,3,64,151,ST,79.72,41127
87,24,46,157,General,79.72,41127
1,71,81,153,SC,79.72,41127
16,57,84,157,General,79.72,41127
40,53,64,157,General,79.72,41127
51,29,77,157,General,79.72,41127
26,46,79,151,ST,79.72,41127
62,7,88,157,General,79.72,41127
88,8,60,156,EWS,79.72,41127
97,49,9,155,OBC,79.72,41127
78,5,72,155,OBC,79.72,41127
54,95,8,157,General,79.72,41127
79,76,2,157,General,79.72,41127
50,28,77,155,OBC,79.72,41127
76,75,5,156,EWS,79.72,41127
76,11,68,155,OBC,79.72,41127
70,40,47,157,General,79.72,41127
87,42,26,155,OBC,79.72,41127
50,72,31,153,SC,79.72,41127
8,48,97,153,SC,79.72,41127
90,9,52,151,ST,79.72,41127
82,50,25,157,General,79.72,41127
41,25,89,155,OBC,79.72,41127
47,37,72,156,EWS,79.72,41127
17,50,88,155,OBC,79.72,41127
74,67,12,153,SC,79.72,41127
86,10,61,157,General,79.72,41127
45,41,71,157,General,79.72,41127
80,33,42,155,OBC,79.72,41127
39,84,32,155,OBC,79.72,41127
96,33,28,157,General,79.72,41127
14,82,60,156,EWS,79.72,41127
67,52,34,153,SC,79.72,41127
31,28,94,153,SC,79.72,41127
68,38,51,157,General,79.72,41127
44,87,26,157,General,79.72,41127
58,8,91,157,General,79.72,41127
13,85,59,157,General,79.72,41127
70,65,22,157,General,79.72,41127
37,23,91,151,ST,79.72,41127
41,83,31,155,OBC,79.72,41127
35,58,62,155,OBC,79.72,41127
78,70,7,155,OBC,79.72,41127
63,23,70,156,EWS,79.72,41127
51,54,52,157,General,79.72,41127
10,44,97,151,ST,79.72,41127
80,73,4,157,General,79.72,41127
12,47,92,151,ST,79.72,41127
29,35,89,153,SC,79.72,41127
91,6,56,153,SC,79.72,41127
53,74,24,151,ST,79.72,41127
56,47,52,155,OBC,79.72,41127
23,38,95,156,EWS,79.72,41127
86,7,64,157,General,79.72,41127
79,32,40,151,ST,79.72,41127
56,55,46,157,General,79.72,41127
25,88,44,157,General,79.72,41127
27,41,89,157,General,79.72,41127
14,47,96,157,General,79.72,41127
36,29,92,157,General,79.72,41127
26,36,93,155,OBC,79.72,41127
72,7,76,155,OBC,79.72,41127
95,56,4,155,OBC,79.72,41127
74,82,1,157,General,79.72,41127
54,84,19,157,General,79.72,41127
63,4,90,157,General,79.72,41127
99,6,50,155,OBC,79.72,41127
25,80,52,157,General,79.72,41127
48,28,81,157,General,79.72,41127
28,74,51,153,SC,79.72,41127
56,62,37,155,OBC,79.72,41127
18,45,92,155,OBC,79.72,41127
40,66,47,153,SC,79.72,41127
45,96,16,157,General,79.72,41127
15,67,71,153,SC,79.72,41127
63,7,85,155,OBC,79.72,41127
64,12,81,157,General,79.72,41127
32,77,46,155,OBC,79.72,41127
98,46,9,153,SC,79.72,41127
8,99,48,155,OBC,79.72,41127
77,0,78,155,OBC,79.72,41127
54,38,65,157,General,79.72,41127
91,35,31,157,General,79.72,41127
57,32,66,155,OBC,79.72,41127
1,88,68,157,General,79.72,41127
32,46,79,157,General,79.72,41127
52,89,15,156,EWS,79.72,41127
9,100,46,155,OBC,79.72,41127
53,89,15,157,General,79.72,41127
63,43,51,157,General,79.72,41127
75,2,80,157,General,79.72,41127
77,64,14,155,OBC,79.72,41127
45,43,65,153,SC,79.72,41127
13,44,94,151,ST,79.72,41127
67,55,29,151,ST,79.72,41127
39,61,57,157,General,79.72,41127
72,46,39,157,General,79.72,41127
46,78,27,151,ST,79.72,41127
93,5,55,153,SC,79.72,41127
51,59,41,151,ST,79.72,41127
36,89,28,153,SC,79.72,41127
60,42,55,157,General,79.72,41127
34,83,36,153,SC,79.72,41127
23,85,47,155,OBC,79.72,41127
55,82,18,155,OBC,79.72,41127
80,28,47,155,OBC,79.72,41127
13,59,81,153,SC,79.72,41127
14,81,60,155,OBC,79.72,41127
49,33,74,156,EWS,79.72,41127
40,36,81,157,General,79.72,41127
91,3,61,155,OBC,79.72,41127
91,54,11,156,EWS,79.72,41127
48,80,29,157,General,79.72,41127
36,21,96,153,SC,79.72,41127
63,86,6,155,OBC,79.72,41127
68,25,64,157,General,79.72,41127
57,23,71,151,ST,79.72,41127
64,68,25,157,General,79.72,41127
81,26,48,155,OBC,79.72,41127
96,16,43,155,OBC,79.72,41127
65,8,82,155,OBC,79.72,41127
57,90,6,153,SC,79.72,41127
55,98,4,157,General,79.72,41127
69,57,31,157,General,79.72,41127
66,37,50,153,SC,79.72,41127
6,48,97,151,ST,79.72,41127
53,39,65,157,General,79.72,41127
43,54,59,156,EWS,79.72,41127
18,66,73,157,General,79.72,41127
72,21,63,156,EWS,79.72,41127
98,38,21,157,General,79.72,41127
51,33,73,157,General,79.72,41127
1,78,78,157,General,79.72,41127
85,22,44,151,ST,79.72,41127
0,72,83,155,OBC,79.72,41127
60,93,3,156,EWS,79.72,41127
34,35,84,153,SC,79.72,41127
88,55,14,157,General,79.72,41127
58,12,85,155,OBC,79.72,41127
74,32,51,157,General,79.72,41127
15,79,59,153,SC,79.72,41127
66,39,50,155,OBC,79.72,41127
17,44,96,157,General,79.72,41127
44,69,42,155,OBC,79.72,41127
33,38,82,153,SC,79.72,41127
100,23,28,151,ST,79.72,41127
97,28,30,155,OBC,79.72,41127
6,61,89,156,EWS,79.72,41127
90,8,59,157,General,79.72,41127
72,75,4,151,ST,79.72,41127
51,79,24,154,OBC,79.54,41861
34,16,100,150,ST,79.54,41861
58,5,93,156,General,79.54,41861
46,11,97,154,OBC,79.54,41861
30,59,67,156,General,79.54,41861
86,30,40,156,General,79.54,41861
92,31,33,156,General,79.54,41861
44,96,15,155,EWS,79.54,41861
59,60,35,154,OBC,79.54,41861
39,99,17,155,EWS,79.54,41861
68,63,25,156,General,79.54,41861
90,11,53,154,OBC,79.54,41861
97,58,0,155,EWS,79.54,41861
45,85,26,156,General,79.54,41861
98,8,49,155,EWS,79.54,41861
73,31,52,156,General,79.54,41861
43,64,49,156,General,79.54,41861
48,91,11,150,ST,79.54,41861
70,35,45,150,ST,79.54,41861
38,59,59,156,General,79.54,41861
38,66,50,154,OBC,79.54,41861
33,67,54,154,OBC,79.54,41861
53,74,29,156,General,79.54,41861
31,83,42,156,General,79.54,41861
10,52,90,152,SC,79.54,41861
86,66,4,156,General,79.54,41861
86,4,60,150,ST,79.54,41861
32,56,68,156,General,79.54,41861
66,83,1,150,ST,79.54,41861
0,59,93,152,SC,79.54,41861
40,73,41,154,OBC,79.54,41861
79,17,60,156,General,79.54,41861
76,42,38,156,General,79.54,41861
22,60,68,150,ST,79.54,41861
33,76,47,156,General,79.54,41861
82,56,12,150,ST,79.54,41861
96,2,56,154,OBC,79.54,41861
28,100,26,154,OBC,79.54,41861
0,80,74,154,OBC,79.54,41861
21,90,43,154,OBC,79.54,41861
80,63,9,152,SC,79.54,41861
53,9,88,150,ST,79.54,41861
13,51,92,156,General,79.54,41861
83,50,21,154,OBC,79.54,41861
53,79,24,156,General,79.54,41861
57,68,27,152,SC,79.54,41861
23,31,100,154,OBC,79.54,41861
61,63,28,152,SC,79.54,41861
26,45,85,156,General,79.54,41861
39,72,45,156,General,79.54,41861
23,83,48,154,OBC,79.54,41861
66,76,12,154,OBC,79.54,41861
88,10,56,154,OBC,79.54,41861
66,80,8,154,OBC,79.54,41861
25,94,36,155,EWS,79.54,41861
24,41,91,156,General,79.54,41861
65,53,38,156,General,79.54,41861
1,74,75,150,ST,79.54,41861
36,37,83,156,General,79.54,41861
20,91,43,154,OBC,79.54,41861
28,98,30,156,General,79.54,41861
39,36,81,156,General,79.54,41861
5,86,63,154,OBC,79.54,41861
49,83,22,154,OBC,79.54,41861
61,87,8,156,General,79.54,41861
65,46,45,156,General,79.54,41861
39,66,51,156,General,79.54,41861
26,77,53,156,General,79.54,41861
45,43,66,154,OBC,79.54,41861
14,78,60,152,SC,79.54,41861
20,98,38,156,General,79.54,41861
67,21,62,150,ST,79.54,41861
19,56,81,156,General,79.54,41861
89,22,43,154,OBC,79.54,41861
16,45,94,155,EWS,79.54,41861
49,53,50,152,SC,79.54,41861
75,53,22,150,ST,79.54,41861
83,11,60,154,OBC,79.54,41861
49,49,58,156,General,79.54,41861
28,37,91,156,General,79.54,41861
42,37,77,156,General,79.54,41861
7,86,63,156,General,79.54,41861
52,73,31,156,General,79.54,41861
24,91,37,152,SC,79.54,41861
18,90,44,152,SC,79.54,41861
72,25,57,154,OBC,79.54,41861
70,34,50,154,OBC,79.54,41861
36,17,99,152,SC,79.54,41861
71,44,35,150,ST,79.54,41861
32,87,37,156,General,79.54,41861
19,96,39,154,OBC,79.54,41861
70,30,55,155,EWS,79.54,41861
62,34,60,156,General,79.54,41861
54,26,75,155,EWS,79.54,41861
86,39,29,154,OBC,79.54,41861
27,31,98,156,General,79.54,41861
53,16,85,154,OBC,79.54,41861
91,32,33,156,General,79.54,41861
65,43,42,150,ST,79.54,41861
56,37,61,154,OBC,79.54,41861
25,46,85,156,General,79.54,41861
41,73,40,154,OBC,79.54,41861
80,42,34,156,General,79.54,41861
91,30,31,152,SC,79.54,41861
31,73,51,155,EWS,79.54,41861
7,67,80,154,OBC,79.54,41861
28,69,59,156,General,79.54,41861
58,0,96,154,OBC,79.54,41861
3,77,74,154,OBC,79.54,41861
33,52,65,150,ST,79.54,41861
37,88,27,152,SC,79.54,41861
13,86,55,154,OBC,79.54,41861
67,76,11,154,OBC,79.54,41861
76,75,3,154,OBC,79.54,41861
50,23,79,152,SC,79.54,41861
85,47,24,156,General,79.54,41861
23,34,97,154,OBC,79.54,41861
96,54,5,155,EWS,79.54,41861
22,71,63,156,General,79.54,41861
69,45,42,156,General,79.54,41861
25,42,85,152,SC,79.54,41861
77,48,31,156,General,79.54,41861
25,95,34,154,OBC,79.54,41861
38,41,75,154,OBC,79.54,41861
38,38,76,152,SC,79.54,41861
17,48,87,152,SC,79.54,41861
30,86,36,152,SC,79.54,41861
81,60,13,154,OBC,79.54,41861
22,90,44,156,General,79.54,41861
3,63,90,156,General,79.54,41861
14,83,57,154,OBC,79.54,41861
90,34,32,156,General,79.54,41861
99,14,42,155,EWS,79.54,41861
31,75,44,150,ST,79.54,41861
7,62,87,156,General,79.54,41861
62,57,36,155,EWS,79.54,41861
45,78,33,156,General,79.54,41861
15,84,51,150,ST,79.54,41861
36,57,59,152,SC,79.54,41861
28,86,42,156,General,79.54,41861
24,47,83,154,OBC,79.54,41861
64,57,33,154,OBC,79.54,41861
78,68,8,154,OBC,79.54,41861
69,84,3,156,General,79.54,41861
93,18,41,152,SC,79.54,41861
34,27,91,152,SC,79.54,41861
69,56,25,150,ST,79.54,41861
40,65,50,155,EWS,79.54,41861
37,59,58,154,OBC,79.54,41861
65,33,54,152,SC,79.54,41861
70,82,4,156,General,79.54,41861
18,70,68,156,General,79.54,41861
34,66,55,155,EWS,79.54,41861
0,67,83,150,ST,79.54,41861
42,58,54,154,OBC,79.54,41861
76,21,59,156,General,79.54,41861
91,24,41,156,General,79.54,41861
50,13,93,156,General,79.54,41861
36,23,95,154,OBC,79.54,41861
75,41,38,154,OBC,79.54,41861
48,7,97,152,SC,79.54,41861
30,27,99,156,General,79.54,41861
46,16,88,150,ST,79.54,41861
77,68,7,152,SC,79.54,41861
28,39,89,156,General,79.54,41861
4,70,82,156,General,79.54,41861
85,8,61,154,OBC,79.54,41861
47,67,42,156,General,79.54,41861
23,92,41,156,General,79.54,41861
58,50,48,156,General,79.54,41861
23,91,40,154,OBC,79.54,41861
40,85,31,156,General,79.54,41861
78,59,17,154,OBC,79.54,41861
48,64,38,150,ST,79.54,41861
39,34,83,156,General,79.54,41861
66,51,35,152,SC,79.54,41861
40,47,69,156,General,79.54,41861
51,69,34,154,OBC,79.54,41861
79,50,23,152,SC,79.54,41861
81,66,9,156,General,79.54,41861
62,72,18,152,SC,79.54,41861
25,60,67,152,SC,79.54,41861
100,34,21,155,EWS,79.54,41861
19,46,90,155,EWS,79.54,41861
68,10,78,156,General,79.54,41861
56,54,46,156,General,79.54,41861
66,42,44,152,SC,79.54,41861
16,79,59,154,OBC,79.54,41861
74,63,19,156,General,79.54,41861
70,43,37,150,ST,79.54,41861
67,36,53,156,General,79.54,41861
53,40,59,152,SC,79.54,41861
89,12,55,156,General,79.54,41861
23,47,86,156,General,79.54,41861
91,24,39,154,OBC,79.54,41861
74,48,34,156,General,79.54,41861
72,5,75,152,SC,79.54,41861
88,26,40,154,OBC,79.54,41861
45,41,70,156,General,79.54,41861
77,34,41,152,SC,79.54,41861
44,83,28,155,EWS,79.54,41861
23,34,93,150,ST,79.54,41861
33,50,71,154,OBC,79.54,41861
59,89,4,152,SC,79.54,41861
86,56,14,156,General,79.54,41861
98,22,35,155,EWS,79.54,41861
74,74,6,154,OBC,79.54,41861
43,62,49,154,OBC,79.54,41861
36,97,23,156,General,79.54,41861
75,53,28,156,General,79.54,41861
91,30,34,155,EWS,79.54,41861
26,69,61,156,General,79.54,41861
32,47,75,154,OBC,79.54,41861
27,36,89,152,SC,79.54,41861
54,72,26,152,SC,79.54,41861
80,21,51,152,SC,79.54,41861
93,2,60,155,EWS,79.54,41861
38,26,92,156,General,79.54,41861
10,91,53,154,OBC,79.54,41861
14,37,99,150,ST,79.54,41861
43,57,56,156,General,79.54,41861
19,42,95,156,General,79.54,41861
53,94,5,152,SC,79.54,41861
93,43,18,154,OBC,79.54,41861
96,54,2,152,SC,79.54,41861
91,39,24,154,OBC,79.54,41861
72,30,54,156,General,79.54,41861
67,79,10,156,General,79.54,41861
51,37,66,154,OBC,79.54,41861
48,50,58,156,General,79.54,41861
99,39,14,152,SC,79.54,41861
40,73,43,156,General,79.54,41861
50,98,8,156,General,79.54,41861
52,98,6,156,General,79.54,41861
6,88,60,154,OBC,79.54,41861
22,69,63,154,OBC,79.54,41861
58,30,68,156,General,79.54,41861
88,44,22,154,OBC,79.54,41861
83,40,33,156,General,79.54,41861
68,17,71,156,General,79.54,41861
47,22,87,156,General,79.54,41861
38,61,56,155,EWS,79.54,41861
34,67,55,156,General,79.54,41861
86,8,60,154,OBC,79.54,41861
20,92,42,154,OBC,79.54,41861
19,62,75,156,General,79.54,41861
53,7,94,154,OBC,79.54,41861
26,97,29,152,SC,79.54,41861
3,59,94,156,General,79.54,41861
35,96,25,156,General,79.54,41861
54,74,27,155,EWS,79.54,41861
26,34,94,154,OBC,79.54,41861
89,49,16,154,OBC,79.54,41861
10,48,98,156,General,79.54,41861
63,38,53,154,OBC,79.54,41861
57,45,54,156,General,79.54,41861
26,91,37,154,OBC,79.54,41861
22,97,35,154,OBC,79.54,41861
14,91,50,155,EWS,79.54,41861
34,21,100,155,EWS,79.54,41861
89,61,6,156,General,79.54,41861
91,55,9,155,EWS,79.54,41861
43,58,55,156,General,79.54,41861
47,81,22,150,ST,79.54,41861
30,82,42,154,OBC,79.54,41861
42,50,58,150,ST,79.54,41861
74,46,35,155,EWS,79.54,41861
64,23,68,155,EWS,79.54,41861
48,88,20,156,General,79.54,41861
36,89,27,152,SC,79.54,41861
27,93,34,154,OBC,79.54,41861
65,84,1,150,ST,79.54,41861
76,56,20,152,SC,79.54,41861
85,18,53,156,General,79.54,41861
46,63,43,152,SC,79.54,41861
97,25,30,152,SC,79.54,41861
67,3,82,152,SC,79.54,41861
38,86,30,154,OBC,79.54,41861
13,99,44,156,General,79.54,41861
68,17,71,156,General,79.54,41861
76,80,0,156,General,79.54,41861
99,14,41,154,OBC,79.54,41861
10,80,60,150,ST,79.54,41861
65,37,52,154,OBC,79.54,41861
97,51,8,156,General,79.54,41861
64,15,71,150,ST,79.54,41861
86,68,2,156,General,79.54,41861
63,4,85,152,SC,79.54,41861
49,11,94,154,OBC,79.54,41861
26,78,51,155,EWS,79.54,41861
92,6,54,152,SC,79.54,41861
66,52,38,156,General,79.54,41861
83,46,27,156,General,79.54,41861
47,54,53,154,OBC,79.54,41861
3,70,81,154,OBC,79.54,41861
87,22,47,156,General,79.54,41861
71,16,68,155,EWS,79.54,41861
80,41,33,154,OBC,79.54,41861
31,87,38,156,General,79.54,41861
51,31,68,150,ST,79.54,41861
88,59,5,152,SC,79.54,41861
39,74,43,156,General,79.54,41861
22,38,94,154,OBC,79.54,41861
3,94,59,156,General,79.54,41861
33,95,28,156,General,79.54,41861
35,35,86,156,General,79.54,41861
41,96,17,154,OBC,79.54,41861
34,44,76,154,OBC,79.54,41861
19,61,74,154,OBC,79.54,41861
69,70,17,156,General,79.54,41861
55,72,25,152,SC,79.54,41861
42,38,74,154,OBC,79.54,41861
87,7,60,154,OBC,79.54,41861
18,79,57,154,OBC,79.54,41861
60,19,75,154,OBC,79.54,41861
33,90,33,156,General,79.54,41861
37,23,94,154,OBC,79.54,41861
12,77,63,152,SC,79.54,41861
53,8,91,152,SC,79.54,41861
39,81,30,150,ST,79.54,41861
53,4,97,154,OBC,79.54,41861
58,83,13,154,OBC,79.54,41861
11,47,94,152,SC,79.54,41861
80,40,35,155,EWS,79.54,41861
62,74,18,154,OBC,79.54,41861
28,74,54,156,General,79.54,41861
28,56,72,156,General,79.54,41861
83,20,47,150,ST,79.54,41861
37,88,27,152,SC,79.54,41861
66,40,50,156,General,79.54,41861
24,34,98,156,General,79.54,41861
86,46,24,156,General,79.54,41861
87,65,4,156,General,79.54,41861
3,80,71,154,OBC,79.54,41861
95,48,13,156,General,79.54,41861
82,39,35,156,General,79.54,41861
90,3,62,155,EWS,79.54,41861
36,76,42,154,OBC,79.54,41861
81,24,49,154,OBC,79.54,41861
60,71,19,150,ST,79.54,41861
72,66,14,152,SC,79.54,41861
73,40,41,154,OBC,79.54,41861
39,49,66,154,OBC,79.54,41861
94,52,9,155,EWS,79.54,41861
38,77,37,152,SC,79.54,41861
55,33,64,152,SC,79.54,41861
15,77,64,156,General,79.54,41861
52,62,40,154,OBC,79.54,41861
69,18,67,154,OBC,79.54,41861
69,7,76,152,SC,79.54,41861
94,4,54,152,SC,79.54,41861
54,35,65,154,OBC,79.54,41861
33,45,78,156,General,79.54,41861
48,98,10,156,General,79.54,41861
16,95,43,154,OBC,79.54,41861
91,32,32,155,EWS,79.54,41861
57,31,66,154,OBC,79.54,41861
93,15,47,155,EWS,79.54,41861
24,47,79,150,ST,79.54,41861
40,54,58,152,SC,79.54,41861
38,25,93,156,General,79.54,41861
48,83,23,154,OBC,79.54,41861
27,99,30,156,General,79.54,41861
97,45,14,156,General,79.54,41861
96,10,44,150,ST,79.54,41861
99,55,2,156,General,79.54,41861
73,14,63,150,ST,79.54,41861
2,85,69,156,General,79.54,41861
66,86,4,156,General,79.54,41861
81,54,15,150,ST,79.54,41861
81,52,23,156,General,79.54,41861
26,64,60,150,ST,79.54,41861
49,7,96,152,SC,79.54,41861
28,93,35,156,General,79.54,41861
47,24,79,150,ST,79.54,41861
26,45,85,156,General,79.54,41861
34,28,93,155,General,79.36,42600
62,25,64,151,SC,79.36,42600
8,72,75,155,General,79.36,42600
41,100,10,151,SC,79.36,42600
34,23,96,153,OBC,79.36,42600
33,46,76,155,General,79.36,42600
62,27,64,153,OBC,79.36,42600
87,45,23,155,General,79.36,42600
15,80,54,149,ST,79.36,42600
87,51,15,153,OBC,79.36,42600
29,47,77,153,OBC,79.36,42600
40,30,84,154,EWS,79.36,42600
64,49,40,153,OBC,79.36,42600
72,49,30,151,SC,79.36,42600
31,97,25,153,OBC,79.36,42600
71,67,15,153,OBC,79.36,42600
15,46,94,155,General,79.36,42600
79,14,62,155,General,79.36,42600
17,63,73,153,OBC,79.36,42600
73,27,53,153,OBC,79.36,42600
76,56,21,153,OBC,79.36,42600
26,46,83,155,General,79.36,42600
98,20,37,155,General,79.36,42600
17,78,58,153,OBC,79.36,42600
82,21,48,151,SC,79.36,42600
21,46,82,149,ST,79.36,42600
100,31,24,155,General,79.36,42600
0,94,61,155,General,79.36,42600
42,79,32,153,OBC,79.36,42600
54,90,9,153,OBC,79.36,42600
25,74,54,153,OBC,79.36,42600
63,8,84,155,General,79.36,42600
9,45,99,153,OBC,79.36,42600
85,2,68,155,General,79.36,42600
75,30,48,153,OBC,79.36,42600
77,11,67,155,General,79.36,42600
81,27,43,151,SC,79.36,42600
94,6,54,154,EWS,79.36,42600
37,80,37,154,EWS,79.36,42600
43,77,35,155,General,79.36,42600
32,82,35,149,ST,79.36,42600
92,2,61,155,General,79.36,42600
7,64,84,155,General,79.36,42600
76,49,30,155,General,79.36,42600
49,58,48,155,General,79.36,42600
26,29,98,153,OBC,79.36,42600
62,32,59,153,OBC,79.36,42600
75,23,57,155,General,79.36,42600
32,85,38,155,General,79.36,42600
30,41,84,155,General,79.36,42600
65,1,87,153,OBC,79.36,42600
71,63,19,153,OBC,79.36,42600
24,73,54,151,SC,79.36,42600
24,52,79,155,General,79.36,42600
5,67,81,153,OBC,79.36,42600
59,2,92,153,OBC,79.36,42600
42,77,34,153,OBC,79.36,42600
4,70,81,155,General,79.36,42600
7,53,93,153,OBC,79.36,42600
39,77,37,153,OBC,79.36,42600
66,37,52,155,General,79.36,42600
73,65,13,151,SC,79.36,42600
82,14,59,155,General,79.36,42600
56,27,70,153,OBC,79.36,42600
69,75,11,155,General,79.36,42600
55,55,43,153,OBC,79.36,42600
22,46,85,153,OBC,79.36,42600
95,31,27,153,OBC,79.36,42600
38,57,56,151,SC,79.36,42600
15,97,43,155,General,79.36,42600
34,30,91,155,General,79.36,42600
23,74,57,154,EWS,79.36,42600
42,90,22,154,EWS,79.36,42600
51,84,20,155,General,79.36,42600
79,6,68,153,OBC,79.36,42600
53,31,71,155,General,79.36,42600
61,29,61,151,SC,79.36,42600
87,46,20,153,OBC,79.36,42600
69,35,45,149,ST,79.36,42600
4,59,86,149,ST,79.36,42600
76,51,26,153,OBC,79.36,42600
63,62,28,153,OBC,79.36,42600
91,8,56,155,General,79.36,42600
41,28,85,154,EWS,79.36,42600
73,34,46,153,OBC,79.36,42600
83,6,60,149,ST,79.36,42600
47,32,74,153,OBC,79.36,42600
64,74,15,153,OBC,79.36,42600
68,33,52,153,OBC,79.36,42600
47,10,96,153,OBC,79.36,42600
